cpus=12
 template_target-851439 [006] ...1. 1990798.410884: funcgraph_entry:        0.753 us   |  mutex_unlock();
            sudo-851423 [005] d..1. 1990799.802320: funcgraph_entry:        0.087 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802321: funcgraph_entry:        0.203 us   |  __x64_sys_rt_sigprocmask();
            sudo-851423 [005] d..1. 1990799.802321: funcgraph_entry:        0.081 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802322: funcgraph_entry:        3.417 us   |  __x64_sys_ppoll();
            sudo-851423 [005] d..1. 1990799.802325: funcgraph_entry:        0.086 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802326: funcgraph_entry:        0.223 us   |  __x64_sys_rt_sigaction();
            sudo-851423 [005] d..1. 1990799.802326: funcgraph_entry:        0.081 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802327: funcgraph_entry:        4.159 us   |  __x64_sys_write();
            sudo-851423 [005] d..1. 1990799.802331: funcgraph_entry:        0.088 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802331: funcgraph_entry:        0.253 us   |  __x64_sys_rt_sigaction();
            sudo-851423 [005] d..1. 1990799.802332: funcgraph_entry:        0.091 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802332: funcgraph_entry:                   |  __x64_sys_ppoll() {
 template_target-851439 [006] ...1. 1990799.802333: funcgraph_exit:       # 181274.352 us |  }
 template_target-851439 [006] ...1. 1990799.802335: funcgraph_entry:                   |  arch_do_signal_or_restart() {
          <idle>-0     [005] ...2. 1990799.802339: funcgraph_exit:       ! 177.294 us |  }
          <idle>-0     [005] ...2. 1990799.802339: funcgraph_entry:                   |  do_idle() {
 template_target-851439 [006] ...1. 1990799.802345: funcgraph_exit:       + 10.736 us  |  }
 template_target-851439 [006] d..1. 1990799.802346: funcgraph_entry:        0.360 us   |  fpregs_assert_state_consistent();
 template_target-851439 [006] ...1. 1990799.802352: funcgraph_entry:                   |  __x64_sys_futex() {
   kworker/u48:4-850194 [003] ...1. 1990799.802358: funcgraph_exit:       # 52315.188 us |  }
   kworker/u48:4-850194 [003] ...1. 1990799.802358: funcgraph_entry:        0.205 us   |  _raw_spin_lock_irq();
   kworker/u48:4-850194 [003] d..2. 1990799.802359: funcgraph_entry:        0.346 us   |  worker_leave_idle();
   kworker/u48:4-850194 [003] d..2. 1990799.802359: funcgraph_entry:        0.179 us   |  move_linked_works();
   kworker/u48:4-850194 [003] d..2. 1990799.802359: funcgraph_entry:        4.035 us   |  process_one_work();
   kworker/u48:4-850194 [003] d..2. 1990799.802364: funcgraph_entry:        0.180 us   |  worker_enter_idle();
   kworker/u48:4-850194 [003] d..2. 1990799.802364: funcgraph_entry:        0.148 us   |  _raw_spin_unlock_irq();
   kworker/u48:4-850194 [003] ...1. 1990799.802364: funcgraph_entry:                   |  schedule() {
 template_target-851439 [006] ...1. 1990799.802365: funcgraph_exit:       + 12.759 us  |  }
 template_target-851439 [006] d..1. 1990799.802366: funcgraph_entry:                   |  fpregs_assert_state_consistent() {
       trace-cmd-851426 [009] ...1. 1990799.802366: funcgraph_exit:       # 181357.686 us |  }
       trace-cmd-851426 [009] ...1. 1990799.802366: funcgraph_entry:                   |  arch_do_signal_or_restart() {
 template_target-851439 [006] d..1. 1990799.802366: funcgraph_exit:         0.498 us   |  }
 template_target-851439 [006] ...1. 1990799.802368: funcgraph_entry:                   |  __do_sys_rt_sigreturn() {
          <idle>-0     [003] ...2. 1990799.802368: funcgraph_exit:       ! 819.744 us |  }
          <idle>-0     [003] ...2. 1990799.802369: funcgraph_entry:                   |  do_idle() {
       trace-cmd-851426 [009] ...1. 1990799.802373: funcgraph_exit:         6.922 us   |  }
       trace-cmd-851426 [009] ...1. 1990799.802373: funcgraph_entry:                   |  mem_cgroup_handle_over_high() {
 template_target-851439 [006] ...1. 1990799.802374: funcgraph_exit:         5.160 us   |  }
       trace-cmd-851426 [009] ...1. 1990799.802374: funcgraph_exit:         0.172 us   |  }
       trace-cmd-851426 [009] ...1. 1990799.802374: funcgraph_entry:                   |  blkcg_maybe_throttle_current() {
 template_target-851439 [006] d..1. 1990799.802374: funcgraph_entry:        0.615 us   |  fpregs_assert_state_consistent();
 template_target-851439 [006] ...1. 1990799.802380: funcgraph_entry:                   |  __x64_sys_futex() {
       trace-cmd-851426 [009] ...1. 1990799.802391: funcgraph_exit:         0.203 us   |  }
       trace-cmd-851426 [009] ...1. 1990799.802391: funcgraph_entry:        0.170 us   |  __rseq_handle_notify_resume();
       trace-cmd-851426 [009] d..1. 1990799.802392: funcgraph_entry:        0.108 us   |  fpregs_assert_state_consistent();
       trace-cmd-851426 [009] ...1. 1990799.802393: funcgraph_entry:        1.239 us   |  __do_sys_rt_sigreturn();
       trace-cmd-851426 [009] d..1. 1990799.802394: funcgraph_entry:        0.099 us   |  fpregs_assert_state_consistent();
       trace-cmd-851426 [009] ...1. 1990799.802395: funcgraph_entry:                   |  __x64_sys_wait4() {
          <idle>-0     [009] ...2. 1990799.802403: funcgraph_exit:       # 1759.384 us |  }
          <idle>-0     [009] ...2. 1990799.802403: funcgraph_entry:                   |  do_idle() {
          <idle>-0     [004] ...2. 1990799.802406: funcgraph_exit:       ! 159.807 us |  }
          <idle>-0     [004] ...2. 1990799.802406: funcgraph_entry:                   |  do_idle() {
 .konsole-wrappe-850973 [000] ...1. 1990799.802422: funcgraph_exit:       ! 405.689 us |  }
 .konsole-wrappe-850973 [000] ...1. 1990799.802423: funcgraph_entry:        0.685 us   |  mem_cgroup_handle_over_high();
 .konsole-wrappe-850973 [000] ...1. 1990799.802425: funcgraph_entry:        0.735 us   |  blkcg_maybe_throttle_current();
 .konsole-wrappe-850973 [000] ...1. 1990799.802426: funcgraph_entry:        1.085 us   |  __rseq_handle_notify_resume();
 .konsole-wrappe-850973 [000] d..1. 1990799.802428: funcgraph_entry:        0.542 us   |  fpregs_assert_state_consistent();
 .konsole-wrappe-850973 [000] d..1. 1990799.802429: funcgraph_entry:        0.633 us   |  switch_fpu_return();
          <idle>-0     [006] ...2. 1990799.802431: funcgraph_exit:       # 13974.981 us |  }
          <idle>-0     [006] ...2. 1990799.802431: funcgraph_entry:                   |  do_idle() {
 .konsole-wrappe-850973 [000] ...1. 1990799.802454: funcgraph_entry:        2.836 us   |  __x64_sys_ioctl();
 .konsole-wrappe-850973 [000] d..1. 1990799.802457: funcgraph_entry:        0.162 us   |  fpregs_assert_state_consistent();
 .konsole-wrappe-850973 [000] ...1. 1990799.802458: funcgraph_entry:        3.413 us   |  __x64_sys_read();
 .konsole-wrappe-850973 [000] d..1. 1990799.802461: funcgraph_entry:        0.143 us   |  fpregs_assert_state_consistent();
 .konsole-wrappe-850973 [000] ...1. 1990799.802481: funcgraph_entry:                   |  __x64_sys_ppoll() {
 template_target-851442 [007] ...1. 1990799.802484: funcgraph_exit:       # 181322.696 us |  }
 template_target-851442 [007] d..1. 1990799.802484: funcgraph_entry:        0.244 us   |  fpregs_assert_state_consistent();
 template_target-851442 [007] d..1. 1990799.802485: funcgraph_entry:        0.419 us   |  switch_fpu_return();
 template_target-851442 [007] ...1. 1990799.802490: funcgraph_entry:        3.765 us   |  __x64_sys_futex();
 template_target-851442 [007] d..1. 1990799.802494: funcgraph_entry:        0.188 us   |  fpregs_assert_state_consistent();
          <idle>-0     [000] ...2. 1990799.802494: funcgraph_exit:       ! 452.450 us |  }
          <idle>-0     [000] ...2. 1990799.802495: funcgraph_entry:                   |  do_idle() {
 template_target-851442 [007] ...1. 1990799.802500: funcgraph_entry:        3.594 us   |  __x64_sys_futex();
 template_target-851442 [007] d..1. 1990799.802504: funcgraph_entry:        0.165 us   |  fpregs_assert_state_consistent();
 template_target-851442 [007] ...1. 1990799.802506: funcgraph_entry:        2.169 us   |  __x64_sys_futex();
 template_target-851442 [007] d..1. 1990799.802508: funcgraph_entry:        0.157 us   |  fpregs_assert_state_consistent();
 template_target-851442 [007] ...1. 1990799.802509: funcgraph_entry:                   |  __x64_sys_futex() {
 template_target-851445 [006] ...1. 1990799.802517: funcgraph_exit:       # 181106.939 us |  }
 template_target-851445 [006] d..1. 1990799.802517: funcgraph_entry:        0.167 us   |  fpregs_assert_state_consistent();
 template_target-851445 [006] d..1. 1990799.802517: funcgraph_entry:        0.477 us   |  switch_fpu_return();
          <idle>-0     [007] ...2. 1990799.802519: funcgraph_exit:       # 14340.570 us |  }
          <idle>-0     [007] ...2. 1990799.802519: funcgraph_entry:                   |  do_idle() {
 template_target-851445 [006] ...1. 1990799.802534: funcgraph_entry:        1.077 us   |  lock_vma_under_rcu();
 template_target-851445 [006] ...1. 1990799.802535: funcgraph_entry:      + 11.344 us  |  handle_mm_fault();
 template_target-851445 [006] d..1. 1990799.802547: funcgraph_entry:        0.143 us   |  fpregs_assert_state_consistent();
 template_target-851440 [004] ...1. 1990799.802548: funcgraph_exit:       # 181021.154 us |  }
 template_target-851440 [004] d..1. 1990799.802548: funcgraph_entry:        0.236 us   |  fpregs_assert_state_consistent();
 template_target-851440 [004] d..1. 1990799.802548: funcgraph_entry:                   |  switch_fpu_return() {
 template_target-851445 [006] ...1. 1990799.802549: funcgraph_entry:                   |  lock_vma_under_rcu() {
 template_target-851440 [004] d..1. 1990799.802549: funcgraph_exit:         0.520 us   |  }
 template_target-851445 [006] ...1. 1990799.802549: funcgraph_exit:         0.276 us   |  }
 template_target-851445 [006] ...1. 1990799.802549: funcgraph_entry:                   |  handle_mm_fault() {
 template_target-851440 [004] ...1. 1990799.802552: funcgraph_entry:                   |  __do_sys_getpid() {
 template_target-851445 [006] ...1. 1990799.802552: funcgraph_exit:         3.279 us   |  }
 template_target-851445 [006] d..1. 1990799.802553: funcgraph_entry:        0.139 us   |  fpregs_assert_state_consistent();
 template_target-851440 [004] ...1. 1990799.802553: funcgraph_exit:         0.760 us   |  }
 template_target-851440 [004] d..1. 1990799.802553: funcgraph_entry:        0.169 us   |  fpregs_assert_state_consistent();
 template_target-851440 [004] ...1. 1990799.802554: funcgraph_entry:                   |  __x64_sys_tgkill() {
 template_target-851445 [006] ...1. 1990799.802560: funcgraph_entry:                   |  __x64_sys_write() {
 template_target-851440 [004] ...1. 1990799.802566: funcgraph_exit:       + 11.751 us  |  }
 template_target-851440 [004] d..1. 1990799.802566: funcgraph_entry:        0.147 us   |  fpregs_assert_state_consistent();
 template_target-851440 [004] ...1. 1990799.802567: funcgraph_entry:                   |  __x64_sys_nanosleep() {
 template_target-851445 [006] ...1. 1990799.802571: funcgraph_exit:       + 10.527 us  |  }
 template_target-851445 [006] ...1. 1990799.802571: funcgraph_entry:                   |  arch_do_signal_or_restart() {
 template_target-851443 [009] ...1. 1990799.802572: funcgraph_exit:       # 181065.453 us |  }
 template_target-851443 [009] d..1. 1990799.802572: funcgraph_entry:        0.238 us   |  fpregs_assert_state_consistent();
 template_target-851443 [009] d..1. 1990799.802572: funcgraph_entry:        0.536 us   |  switch_fpu_return();
 template_target-851445 [006] ...1. 1990799.802574: funcgraph_exit:         3.384 us   |  }
 template_target-851445 [006] d..1. 1990799.802575: funcgraph_entry:        0.145 us   |  fpregs_assert_state_consistent();
 template_target-851445 [006] ...1. 1990799.802576: funcgraph_entry:                   |  __do_sys_rt_sigreturn() {
          <idle>-0     [004] ...2. 1990799.802577: funcgraph_exit:       ! 170.068 us |  }
          <idle>-0     [004] ...2. 1990799.802577: funcgraph_entry:                   |  do_idle() {
 template_target-851445 [006] ...1. 1990799.802577: funcgraph_exit:         1.337 us   |  }
 template_target-851445 [006] d..1. 1990799.802577: funcgraph_entry:        0.142 us   |  fpregs_assert_state_consistent();
 template_target-851443 [009] ...1. 1990799.802578: funcgraph_entry:                   |  __x64_sys_futex() {
          <idle>-0     [011] ...2. 1990799.802579: funcgraph_exit:       # 1296.580 us |  }
          <idle>-0     [011] ...2. 1990799.802579: funcgraph_entry:                   |  do_idle() {
 template_target-851445 [006] ...1. 1990799.802580: funcgraph_entry:        4.256 us   |  __x64_sys_write();
 template_target-851445 [006] d..1. 1990799.802584: funcgraph_entry:        0.146 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802586: funcgraph_exit:       ! 253.645 us |  }
 template_target-851445 [006] ...1. 1990799.802586: funcgraph_entry:                   |  __x64_sys_exit_group() {
            sudo-851423 [005] ...1. 1990799.802586: funcgraph_entry:        0.528 us   |  mem_cgroup_handle_over_high();
            sudo-851423 [005] ...1. 1990799.802587: funcgraph_entry:        0.153 us   |  blkcg_maybe_throttle_current();
            sudo-851423 [005] ...1. 1990799.802587: funcgraph_entry:        0.231 us   |  __rseq_handle_notify_resume();
            sudo-851423 [005] d..1. 1990799.802588: funcgraph_entry:        0.145 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] d..1. 1990799.802588: funcgraph_entry:        0.148 us   |  switch_fpu_return();
            sudo-851423 [005] ...1. 1990799.802589: funcgraph_entry:        0.398 us   |  __x64_sys_rt_sigaction();
            sudo-851423 [005] d..1. 1990799.802589: funcgraph_entry:        0.225 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802590: funcgraph_entry:                   |  __x64_sys_read() {
          <idle>-0     [011] ...2. 1990799.802590: funcgraph_exit:       + 10.577 us  |  }
          <idle>-0     [011] ...2. 1990799.802590: funcgraph_entry:                   |  do_idle() {
            sudo-851423 [005] ...1. 1990799.802592: funcgraph_exit:         2.459 us   |  }
            sudo-851423 [005] d..1. 1990799.802592: funcgraph_entry:        0.085 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802593: funcgraph_entry:        0.286 us   |  __x64_sys_rt_sigaction();
            sudo-851423 [005] d..1. 1990799.802593: funcgraph_entry:        0.078 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802594: funcgraph_entry:        0.247 us   |  __x64_sys_rt_sigprocmask();
            sudo-851423 [005] d..1. 1990799.802594: funcgraph_entry:        0.071 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802594: funcgraph_entry:        0.174 us   |  __x64_sys_rt_sigprocmask();
            sudo-851423 [005] d..1. 1990799.802594: funcgraph_entry:        0.077 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802595: funcgraph_entry:                   |  __x64_sys_ppoll() {
 template_target-851440 [004] ...1. 1990799.802598: funcgraph_exit:       + 30.848 us  |  }
 template_target-851439 [009] ...1. 1990799.802598: funcgraph_exit:       ! 218.616 us |  }
 template_target-851439 [009] ...1. 1990799.802598: funcgraph_entry:                   |  arch_do_signal_or_restart() {
 template_target-851440 [004] ...1. 1990799.802598: funcgraph_entry:                   |  arch_do_signal_or_restart() {
            sudo-851423 [005] ...1. 1990799.802599: funcgraph_exit:         3.903 us   |  }
            sudo-851423 [005] d..1. 1990799.802599: funcgraph_entry:        0.107 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802599: funcgraph_entry:        0.318 us   |  __x64_sys_rt_sigaction();
            sudo-851423 [005] d..1. 1990799.802600: funcgraph_entry:        0.140 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802600: funcgraph_entry:        4.969 us   |  __x64_sys_write();
            sudo-851423 [005] d..1. 1990799.802605: funcgraph_entry:        0.163 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802606: funcgraph_entry:        0.399 us   |  __x64_sys_rt_sigaction();
            sudo-851423 [005] d..1. 1990799.802607: funcgraph_entry:        0.105 us   |  fpregs_assert_state_consistent();
            sudo-851423 [005] ...1. 1990799.802607: funcgraph_entry:                   |  __x64_sys_ppoll() {
 template_target-851446 [011] ...1. 1990799.802608: funcgraph_exit:       $ 1389734 us |  }
 template_target-851446 [011] ...1. 1990799.802609: funcgraph_entry:                   |  arch_do_signal_or_restart() {
          <idle>-0     [005] ...2. 1990799.802616: funcgraph_exit:       ! 277.074 us |  }
          <idle>-0     [005] ...2. 1990799.802617: funcgraph_entry:                   |  do_idle() {
 template_target-851444 [010] ...1. 1990799.802619: funcgraph_exit:       $ 1389917 us |  }
 template_target-851444 [010] ...1. 1990799.802620: funcgraph_entry:                   |  arch_do_signal_or_restart() {
          <idle>-0     [000] ...2. 1990799.802623: funcgraph_exit:       ! 128.658 us |  }
          <idle>-0     [000] ...2. 1990799.802624: funcgraph_entry:                   |  do_idle() {
          <idle>-0     [009] ...2. 1990799.802643: funcgraph_exit:       ! 240.060 us |  }
          <idle>-0     [009] ...2. 1990799.802643: funcgraph_entry:                   |  do_idle() {
          <idle>-0     [011] ...2. 1990799.802656: funcgraph_exit:       + 66.042 us  |  }
          <idle>-0     [011] ...2. 1990799.802656: funcgraph_entry:                   |  do_idle() {
          <idle>-0     [006] ...2. 1990799.802661: funcgraph_exit:       ! 229.641 us |  }
          <idle>-0     [006] ...2. 1990799.802661: funcgraph_entry:                   |  do_idle() {
 template_target-851443 [001] ...1. 1990799.802673: funcgraph_exit:       + 94.613 us  |  }
 template_target-851442 [007] ...1. 1990799.802673: funcgraph_exit:       ! 163.986 us |  }
          <idle>-0     [004] ...2. 1990799.802674: funcgraph_exit:       + 96.792 us  |  }
          <idle>-0     [004] ...2. 1990799.802674: funcgraph_entry:                   |  do_idle() {
 template_target-851442 [007] ...1. 1990799.802674: funcgraph_entry:                   |  arch_do_signal_or_restart() {
 template_target-851443 [001] ...1. 1990799.802674: funcgraph_entry:                   |  arch_do_signal_or_restart() {
          <idle>-0     [010] ...2. 1990799.802684: funcgraph_exit:       # 2214.808 us |  }
          <idle>-0     [010] ...2. 1990799.802685: funcgraph_entry:                   |  do_idle() {
 template_target-851441 [008] ...1. 1990799.802721: funcgraph_exit:       $ 1390004 us |  }
 template_target-851441 [008] ...1. 1990799.802722: funcgraph_entry:                   |  arch_do_signal_or_restart() {
 .konsole-wrappe-850973 [002] ...1. 1990799.802728: funcgraph_exit:       ! 246.989 us |  }
 .konsole-wrappe-850973 [002] ...1. 1990799.802729: funcgraph_entry:        0.227 us   |  mem_cgroup_handle_over_high();
 .konsole-wrappe-850973 [002] ...1. 1990799.802729: funcgraph_entry:        0.315 us   |  blkcg_maybe_throttle_current();
 .konsole-wrappe-850973 [002] ...1. 1990799.802730: funcgraph_entry:        0.508 us   |  __rseq_handle_notify_resume();
 .konsole-wrappe-850973 [002] d..1. 1990799.802731: funcgraph_entry:        0.260 us   |  fpregs_assert_state_consistent();
 .konsole-wrappe-850973 [002] d..1. 1990799.802732: funcgraph_entry:        0.847 us   |  switch_fpu_return();
          <idle>-0     [007] ...2. 1990799.802742: funcgraph_exit:       ! 221.939 us |  }
          <idle>-0     [001] ...2. 1990799.802742: funcgraph_exit:       # 1663.943 us |  }
          <idle>-0     [007] ...2. 1990799.802742: funcgraph_entry:                   |  do_idle() {
          <idle>-0     [001] ...2. 1990799.802742: funcgraph_entry:                   |  do_idle() {
 .konsole-wrappe-850973 [002] ...1. 1990799.802747: funcgraph_entry:        2.650 us   |  __x64_sys_ioctl();
 .konsole-wrappe-850973 [002] d..1. 1990799.802750: funcgraph_entry:        0.336 us   |  fpregs_assert_state_consistent();
 .konsole-wrappe-850973 [002] ...1. 1990799.802751: funcgraph_entry:        6.063 us   |  __x64_sys_read();
 .konsole-wrappe-850973 [002] d..1. 1990799.802758: funcgraph_entry:        0.253 us   |  fpregs_assert_state_consistent();
 .konsole-wrappe-850973 [002] ...1. 1990799.802797: funcgraph_entry:                   |  __x64_sys_ppoll() {
          <idle>-0     [002] ...2. 1990799.802822: funcgraph_exit:       # 1187.299 us |  }
          <idle>-0     [002] ...2. 1990799.802822: funcgraph_entry:                   |  do_idle() {
     rcu_preempt-16    [009] ...1. 1990799.803076: funcgraph_exit:       # 68973.997 us |  }
     rcu_preempt-16    [009] ...1. 1990799.803076: funcgraph_entry:        0.378 us   |  prepare_to_swait_event();
     rcu_preempt-16    [009] ...1. 1990799.803077: funcgraph_entry:        0.245 us   |  finish_swait();
     rcu_preempt-16    [009] ...1. 1990799.803077: funcgraph_entry:        1.273 us   |  rcu_gp_init();
     rcu_preempt-16    [009] ...1. 1990799.803079: funcgraph_entry:                   |  rcu_gp_fqs_loop() {
          <idle>-0     [009] ...2. 1990799.803084: funcgraph_exit:       ! 440.774 us |  }
          <idle>-0     [009] ...2. 1990799.803084: funcgraph_entry:                   |  do_idle() {
      TimerQueue-816730 [006] ...1. 1990799.803484: funcgraph_exit:       # 15043.670 us |  }
      TimerQueue-816730 [006] ...1. 1990799.803484: funcgraph_entry:        0.136 us   |  mem_cgroup_handle_over_high();
      TimerQueue-816730 [006] ...1. 1990799.803484: funcgraph_entry:        0.133 us   |  blkcg_maybe_throttle_current();
      TimerQueue-816730 [006] ...1. 1990799.803485: funcgraph_entry:        0.626 us   |  __rseq_handle_notify_resume();
      TimerQueue-816730 [006] d..1. 1990799.803485: funcgraph_entry:        0.114 us   |  fpregs_assert_state_consistent();
      TimerQueue-816730 [006] d..1. 1990799.803486: funcgraph_entry:        0.617 us   |  switch_fpu_return();
      TimerQueue-816730 [006] ...1. 1990799.803489: funcgraph_entry:        1.744 us   |  __x64_sys_futex();
      TimerQueue-816730 [006] d..1. 1990799.803491: funcgraph_entry:        0.109 us   |  fpregs_assert_state_consistent();
          <idle>-0     [008] ...2. 1990799.803509: funcgraph_exit:       # 2884.334 us |  }
          <idle>-0     [008] ...2. 1990799.803509: funcgraph_entry:                   |  do_idle() {
      TimerQueue-816730 [006] ...1. 1990799.803528: funcgraph_entry:        2.714 us   |  __x64_sys_futex();
      TimerQueue-816730 [006] d..1. 1990799.803531: funcgraph_entry:        0.129 us   |  fpregs_assert_state_consistent();
      TimerQueue-816730 [006] ...1. 1990799.803536: funcgraph_entry:                   |  __x64_sys_futex() {
          <idle>-0     [006] ...2. 1990799.803564: funcgraph_exit:       ! 902.509 us |  }
          <idle>-0     [006] ...2. 1990799.803564: funcgraph_entry:                   |  do_idle() {
 AWT-EventQueue--816729 [003] ...1. 1990799.803619: funcgraph_exit:       # 15194.937 us |  }
 AWT-EventQueue--816729 [003] ...1. 1990799.803620: funcgraph_entry:        0.332 us   |  mem_cgroup_handle_over_high();
 AWT-EventQueue--816729 [003] ...1. 1990799.803621: funcgraph_entry:        0.297 us   |  blkcg_maybe_throttle_current();
 AWT-EventQueue--816729 [003] ...1. 1990799.803621: funcgraph_entry:        0.768 us   |  __rseq_handle_notify_resume();
 AWT-EventQueue--816729 [003] d..1. 1990799.803622: funcgraph_entry:        0.266 us   |  fpregs_assert_state_consistent();
 AWT-EventQueue--816729 [003] d..1. 1990799.803623: funcgraph_entry:        1.182 us   |  switch_fpu_return();
 AWT-EventQueue--816729 [003] ...1. 1990799.803626: funcgraph_entry:        2.234 us   |  __x64_sys_futex();
 AWT-EventQueue--816729 [003] d..1. 1990799.803629: funcgraph_entry:        0.256 us   |  fpregs_assert_state_consistent();
       trace-cmd-851426 [009] ...1. 1990799.803631: funcgraph_exit:       # 1235.962 us |  }
       trace-cmd-851426 [009] ...1. 1990799.803632: funcgraph_entry:        0.193 us   |  mem_cgroup_handle_over_high();
       trace-cmd-851426 [009] ...1. 1990799.803632: funcgraph_entry:        0.180 us   |  blkcg_maybe_throttle_current();
       trace-cmd-851426 [009] ...1. 1990799.803632: funcgraph_entry:        0.425 us   |  __rseq_handle_notify_resume();
       trace-cmd-851426 [009] d..1. 1990799.803633: funcgraph_entry:        0.197 us   |  fpregs_assert_state_consistent();
       trace-cmd-851426 [009] d..1. 1990799.803634: funcgraph_entry:        0.500 us   |  switch_fpu_return();
       trace-cmd-851426 [009] ...1. 1990799.803637: funcgraph_entry:                   |  __x64_sys_write() {
          <idle>-0     [011] dN.2. 1990799.803721: funcgraph_entry:                   |  tick_nohz_stop_idle() {
       trace-cmd-851436 [008] d..3. 1990799.803721: funcgraph_entry:                   |  __calc_delta.constprop.0() {
       trace-cmd-851435 [002] d..3. 1990799.803721: funcgraph_entry:                   |  psi_group_change() {
       trace-cmd-851438 [010] d..3. 1990799.803721: funcgraph_entry:                   |  update_entity_lag() {
          <idle>-0     [003] d..2. 1990799.803721: funcgraph_entry:                   |  tick_nohz_get_next_hrtimer() {
          <idle>-0     [011] dN.2. 1990799.803721: funcgraph_exit:         0.222 us   |  }
          <idle>-0     [011] .N.2. 1990799.803721: funcgraph_entry:                   |  flush_smp_call_function_queue() {
       trace-cmd-851437 [000] d..1. 1990799.803721: funcgraph_entry:                   |  _raw_spin_lock() {
       trace-cmd-851436 [008] d..3. 1990799.803721: funcgraph_exit:         0.326 us   |  }
          <idle>-0     [003] d..2. 1990799.803721: funcgraph_exit:         0.302 us   |  }
       trace-cmd-851437 [000] d..2. 1990799.803721: funcgraph_exit:         0.245 us   |  }
       trace-cmd-851435 [002] d..3. 1990799.803721: funcgraph_exit:         0.487 us   |  }
       trace-cmd-851438 [010] d..3. 1990799.803721: funcgraph_exit:         0.500 us   |  }
       trace-cmd-851437 [000] d..2. 1990799.803721: funcgraph_entry:                   |  _raw_spin_unlock() {
       trace-cmd-851436 [008] d..3. 1990799.803721: funcgraph_entry:                   |  update_cfs_group() {
          <idle>-0     [003] d..2. 1990799.803721: funcgraph_entry:                   |  leave_mm() {
       trace-cmd-851437 [000] d..1. 1990799.803721: funcgraph_exit:         0.137 us   |  }
       trace-cmd-851438 [010] d..3. 1990799.803722: funcgraph_entry:                   |  update_cfs_group() {
       trace-cmd-851435 [002] d..3. 1990799.803722: funcgraph_entry:                   |  psi_group_change() {
       trace-cmd-851426 [009] d..1. 1990799.803722: signal_generate:      sig=10 errno=0 code=0 comm=trace-cmd pid=851427 grp=1 res=0
       trace-cmd-851437 [000] ...1. 1990799.803722: funcgraph_entry:                   |  _raw_spin_lock_irqsave() {
       trace-cmd-851438 [010] d..3. 1990799.803722: funcgraph_exit:         0.190 us   |  }
       trace-cmd-851436 [008] d..3. 1990799.803722: funcgraph_exit:         0.311 us   |  }
       trace-cmd-851437 [000] d..2. 1990799.803722: funcgraph_exit:         0.159 us   |  }
       trace-cmd-851438 [010] d..3. 1990799.803722: funcgraph_entry:                   |  update_min_vruntime() {
       trace-cmd-851437 [000] d..2. 1990799.803722: funcgraph_entry:                   |  _raw_spin_unlock_irqrestore() {
       trace-cmd-851435 [002] d..3. 1990799.803722: funcgraph_exit:         0.416 us   |  }
       trace-cmd-851436 [008] d..3. 1990799.803722: funcgraph_entry:                   |  update_min_vruntime() {
       trace-cmd-851437 [000] ...1. 1990799.803722: funcgraph_exit:         0.184 us   |  }
       trace-cmd-851438 [010] d..3. 1990799.803722: funcgraph_exit:         0.259 us   |  }
       trace-cmd-851437 [000] ...1. 1990799.803722: funcgraph_entry:                   |  fdget() {
       trace-cmd-851435 [002] d..3. 1990799.803722: funcgraph_entry:                   |  psi_group_change() {
       trace-cmd-851436 [008] d..3. 1990799.803722: funcgraph_exit:         0.279 us   |  }
       trace-cmd-851438 [010] d..3. 1990799.803722: funcgraph_entry:                   |  dequeue_entity() {
       trace-cmd-851426 [009] d..2. 1990799.803722: funcgraph_entry:                   |  _raw_spin_unlock_irqrestore() {
          <idle>-0     [003] d..2. 1990799.803722: funcgraph_exit:         0.952 us   |  }
       trace-cmd-851437 [000] ...1. 1990799.803722: funcgraph_exit:         0.150 us   |  }
       trace-cmd-851437 [000] ...1. 1990799.803723: funcgraph_entry:                   |  pipe_poll() {
       trace-cmd-851436 [008] d..3. 1990799.803723: funcgraph_entry:                   |  dequeue_entity() {
       trace-cmd-851435 [002] d..3. 1990799.803723: funcgraph_exit:         0.384 us   |  }
       trace-cmd-851426 [009] ...1. 1990799.803723: funcgraph_exit:         0.333 us   |  }
